时间,环号,推进状态,推进速度,总推力,刀盘扭矩,刀盘转速,土压01数值,土压02数值,土压03数值,土压04数值,土压05数值,土压06数值,螺旋机转速,螺旋机扭矩,前端里程,土压平均值,上土压,推进距离
2019-11-13 16:55:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 16:55:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 16:55:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:55:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:55:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:56:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:56:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:56:24,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:56:34,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:56:44,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:56:54,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:57:04,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:57:14,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:57:24,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:57:34,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:57:44,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:57:54,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:58:04,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:58:14,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 16:58:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:58:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:58:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:58:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:59:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:59:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:59:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:59:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:59:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 16:59:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:00:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:00:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:00:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:00:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:00:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:00:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.466666666666667,2.4,0.005000000004656613
2019-11-13 17:01:04,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:01:14,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:01:24,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:01:34,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:01:44,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:01:54,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:02:04,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:02:14,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:02:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.466666666666667,2.4,0.005000000004656613
2019-11-13 17:02:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:02:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:02:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:03:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:03:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:03:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:03:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:03:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:03:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:04:04,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:04:14,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:04:24,843,4,0.0,0.0,0.0,0.0,2.4,2.5,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4833333333333334,2.45,0.005000000004656613
2019-11-13 17:04:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.466666666666667,2.4,0.005000000004656613
2019-11-13 17:04:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.466666666666667,2.4,0.005000000004656613
2019-11-13 17:04:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.466666666666667,2.4,0.005000000004656613
2019-11-13 17:05:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.466666666666667,2.4,0.005000000004656613
2019-11-13 17:05:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:05:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:05:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:05:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:05:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:06:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:06:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:06:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:06:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:06:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:06:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:07:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:07:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:07:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:07:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:07:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:07:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:08:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:08:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:08:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:08:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:08:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:08:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:09:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:09:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:09:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:09:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:09:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:09:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:10:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:10:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:10:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:10:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:10:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:10:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:11:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:11:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:11:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.5,0.0,0.0,33058.162000000004,2.4166666666666665,2.4,0.005000000004656613
2019-11-13 17:11:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:11:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:11:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:12:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:12:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:12:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:12:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:12:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:12:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:13:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:13:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:13:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:13:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:13:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:13:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:14:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:14:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:14:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:14:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:14:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:14:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:15:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:15:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:15:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:15:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:15:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:15:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:16:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:16:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.4,2.5,0.0,0.0,33058.162000000004,2.433333333333333,2.4,0.005000000004656613
2019-11-13 17:16:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:16:34,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:16:44,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:16:54,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:17:04,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:17:14,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
2019-11-13 17:17:24,843,4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.5,2.5,2.5,0.0,0.0,33058.162000000004,2.4499999999999997,2.4,0.005000000004656613
