时间,环号,推进状态,推进速度,总推力,刀盘扭矩,刀盘转速,土压01数值,土压02数值,土压03数值,土压04数值,土压05数值,土压06数值,螺旋机转速,螺旋机扭矩,前端里程,土压平均值,上土压,推进距离
2019-12-7 20:08:49,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:08:59,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:09:09,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:09:19,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:09:29,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:09:39,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:09:49,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:10:00,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:10:10,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:10:20,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:10:30,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:10:40,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:10:50,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:11:00,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:11:10,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:11:20,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:11:30,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:11:40,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:11:50,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:12:00,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:12:10,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:12:20,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:12:30,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:12:40,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:12:50,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:13:00,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:13:10,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:13:20,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.3,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:13:30,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:13:40,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:13:50,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.3,0.0,0.0,33240.998,2.0833333333333335,1.95,0.0
2019-12-7 20:14:00,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:14:10,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:14:20,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:14:30,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:14:40,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:14:50,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:15:00,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:15:10,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:15:20,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:15:30,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.2,2.2,0.0,0.0,33240.998,2.0666666666666664,1.95,0.0
2019-12-7 20:15:40,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:15:50,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:16:00,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:16:10,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:16:20,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:16:30,995,4,0.0,0.0,0.0,0.0,1.9,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.0500000000000003,1.95,0.0
2019-12-7 20:16:40,995,4,0.0,0.0,0.0,0.0,1.8,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.033333333333333,1.9,0.0
2019-12-7 20:16:50,995,4,0.0,0.0,0.0,0.0,1.8,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.033333333333333,1.9,0.0
2019-12-7 20:17:00,995,4,0.0,0.0,0.0,0.0,1.8,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.033333333333333,1.9,0.0
2019-12-7 20:17:10,995,4,0.0,0.0,0.0,0.0,1.8,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.033333333333333,1.9,0.0
2019-12-7 20:17:20,995,4,0.0,0.0,0.0,0.0,1.8,2.0,2.0,2.1,2.1,2.2,0.0,0.0,33240.998,2.033333333333333,1.9,0.0
2019-12-7 20:17:30,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:17:40,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:17:50,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:18:00,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:18:10,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:18:20,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:18:30,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:18:40,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:18:50,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:19:00,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:19:10,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:19:20,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:19:30,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:19:40,995,4,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:19:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:20:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:20:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:20:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:20:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:20:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:20:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:21:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:21:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:21:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:21:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:21:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:21:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:22:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:22:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:22:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:22:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:22:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:22:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:23:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:23:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:23:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:23:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:23:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:23:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:24:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:24:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:24:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:24:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:24:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:24:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:25:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:25:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:25:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:25:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:25:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:25:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:26:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:26:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:26:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:26:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:26:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:26:50,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:27:00,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:27:10,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:27:20,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:27:30,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
2019-12-7 20:27:40,995,1,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.0,2.1,2.2,0.0,0.0,33240.998,2.0,1.85,0.0
